id;code;okved;version;ismain
91d9ff53-45cd-4c0b-9584-590a14b03504;23.61;Производство изделий из бетона для использования в строительстве;2014;0
91d9ff53-45cd-4c0b-9584-590a14b03504;43.99;Работы строительные специализированные прочие, не включенные в другие группировки;2014;0
91d9ff53-45cd-4c0b-9584-590a14b03504;49.41;Деятельность автомобильного грузового транспорта;2014;0
91d9ff53-45cd-4c0b-9584-590a14b03504;52.24;Транспортная обработка грузов;2014;0
838a2f6b-4daf-4865-9cdf-9e03b516b89c;49.41;Деятельность автомобильного грузового транспорта;2014;0
838a2f6b-4daf-4865-9cdf-9e03b516b89c;46.31.11;Торговля оптовая свежим картофелем;2014;0
838a2f6b-4daf-4865-9cdf-9e03b516b89c;49.41.3;Аренда грузового автомобильного транспорта с водителем;2014;0
3d5a4c2a-5b28-4794-b6d7-ed002ae42be6;46.73;Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием;2014;0
857f2b82-1d4e-495e-9ae3-2c5e34a0eaa2;46.32;Торговля оптовая мясом и мясными продуктами;2014;0
65beda15-6a38-4c72-9e7b-6f62fa972e9d;62.03.12;Деятельность по управлению компьютерными системами дистанционно;2014;0
65beda15-6a38-4c72-9e7b-6f62fa972e9d;47.91.2;Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет;2014;0
65beda15-6a38-4c72-9e7b-6f62fa972e9d;49.31.25;Перевозка пассажиров фуникулерами, подвесными канатными дорогами и подъемниками, являющимися частью городской или пригородной транспортной системы;2014;0
65beda15-6a38-4c72-9e7b-6f62fa972e9d;62.03.1;Деятельность по управлению компьютерными системами;2014;0
65beda15-6a38-4c72-9e7b-6f62fa972e9d;73.11;Деятельность рекламных агентств;2014;0
65beda15-6a38-4c72-9e7b-6f62fa972e9d;45.20.2;Техническое обслуживание и ремонт прочих автотранспортных средств;2014;0
b31de502-a9b3-4993-b582-e88c3aa52f12;47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет;2014;0
b31de502-a9b3-4993-b582-e88c3aa52f12;18.12;Прочие виды полиграфической деятельности;2014;0
b31de502-a9b3-4993-b582-e88c3aa52f12;14.13;Производство прочей верхней одежды;2014;0
31e1fc3c-0dd9-4444-9edd-bfdfb0dd4bc5;46.43;Торговля оптовая бытовыми электротоварами;2014;0
31e1fc3c-0dd9-4444-9edd-bfdfb0dd4bc5;95.12;Ремонт коммуникационного оборудования;2014;0
abf3bba0-5fbd-4bef-88aa-1b9e0142fdb3;43.39;Производство прочих отделочных и завершающих работ;2014;0
873493f8-b084-4047-9709-9082ca8ffb3c;74.2;Деятельность в области фотографии;2014;1
14e0c3fa-faed-407c-b476-342a2126e5e7;60.2;Деятельность в области телевизионного вещания;2014;0
32342744-b778-423c-8a8a-962ad3373371;14.13;Производство прочей верхней одежды;2014;1
c9ddbfb5-9031-46b9-a503-af307dde893f;47.19.1;Торговля розничная большим товарным ассортиментом с преобладанием непродовольственных товаров в неспециализированных магазинах;2014;1
47ed66d2-cfa3-44c5-9c9e-675c13752bd7;62.03.13;Деятельность по сопровождению компьютерных систем;2014;0
47ed66d2-cfa3-44c5-9c9e-675c13752bd7;45.32.22;Торговля розничная автомобильными деталями, узлами и принадлежностями по почтовым заказам;2014;0
47ed66d2-cfa3-44c5-9c9e-675c13752bd7;62.03;Деятельность по управлению компьютерным оборудованием;2014;0
b5e73cd8-a4ac-4549-b715-0a50afc89cc8;43.29;Производство прочих строительно-монтажных работ;2014;0
b5e73cd8-a4ac-4549-b715-0a50afc89cc8;56.10.1;Деятельность ресторанов и кафе с полным ресторанным обслуживанием, кафетериев, ресторанов быстрого питания и самообслуживания;2014;0
